epoch,phase,slope,lr,tr_loss,tr_acc,val_acc,l0_rate,l1_rate,l2_rate,l3_rate,threshold,leak_shift
16,2,1.2316,5.00e-04,1.514862,0.571998,0.368056,0.5262,0.2973,0.0466,3.9919,10
17,2,1.3579,5.00e-04,1.437143,0.601453,0.413194,0.5257,0.2755,0.0444,3.9942,10
18,2,1.4842,5.00e-04,1.472495,0.587623,0.402778,0.5255,0.2749,0.0461,4.0021,10
19,2,1.6105,5.00e-04,1.479973,0.619310,0.378472,0.5241,0.2826,0.0383,4.0008,10
20,2,1.7368,5.00e-04,1.467982,0.600884,0.364583,0.5239,0.2308,0.0432,3.9976,10
21,2,1.8632,5.00e-04,1.481574,0.591780,0.395833,0.5242,0.2395,0.0460,3.9974,10
22,2,1.9895,5.00e-04,1.537017,0.578825,0.444444,0.5243,0.2528,0.0455,3.9962,10
23,2,2.1158,5.00e-04,1.526627,0.561406,0.364583,0.5236,0.2435,0.0320,3.9947,10
24,2,2.2421,5.00e-04,1.492762,0.551689,0.409722,0.5229,0.2818,0.0374,3.9971,10
25,2,2.3684,5.00e-04,1.508831,0.590336,0.472222,0.5238,0.2416,0.0423,3.9979,10
26,2,2.4947,5.00e-04,1.519343,0.607362,0.413194,0.5233,0.2574,0.0287,3.9980,10
27,2,2.6211,5.00e-04,1.468445,0.609681,0.430556,0.5230,0.2415,0.0378,3.9945,10
28,2,2.7474,5.00e-04,1.472077,0.603248,0.434028,0.5225,0.2362,0.0314,3.9982,10
29,2,2.8737,5.00e-04,1.492156,0.610075,0.472222,0.5235,0.2485,0.0379,3.9945,10
30,2,3.0000,5.00e-04,1.495599,0.601891,0.402778,0.5235,0.2562,0.0347,3.9895,10
31,3,3.0000,1.00e-04,1.486399,0.587141,0.427083,0.5236,0.2431,0.0292,3.9898,10
32,3,3.2414,9.97e-05,1.505331,0.598127,0.413194,0.5238,0.2312,0.0280,3.9896,10
33,3,3.4828,9.89e-05,1.497926,0.596770,0.434028,0.5237,0.2667,0.0316,3.9897,10
34,3,3.7241,9.76e-05,1.470703,0.607756,0.434028,0.5238,0.2538,0.0320,3.9898,10
35,3,3.9655,9.57e-05,1.458952,0.610994,0.430556,0.5233,0.2544,0.0348,3.9902,10
36,3,4.2069,9.33e-05,1.471045,0.614715,0.416667,0.5238,0.2373,0.0300,3.9905,10
37,3,4.4483,9.05e-05,1.476786,0.618873,0.430556,0.5239,0.2636,0.0342,3.9905,10
38,3,4.6897,8.72e-05,1.462379,0.635460,0.427083,0.5238,0.2638,0.0341,3.9900,10
39,3,4.9310,8.35e-05,1.455873,0.617997,0.434028,0.5242,0.2386,0.0321,3.9893,10
40,3,5.1724,7.94e-05,1.466999,0.621630,0.420139,0.5241,0.2611,0.0351,3.9887,10
41,3,5.4138,7.50e-05,1.460501,0.633535,0.440972,0.5240,0.2629,0.0323,3.9885,10
42,3,5.6552,7.03e-05,1.506481,0.607230,0.406250,0.5239,0.2274,0.0269,3.9881,10
43,3,5.8966,6.55e-05,1.481086,0.619266,0.430556,0.5238,0.2390,0.0310,3.9879,10
44,3,6.1379,6.04e-05,1.492770,0.610557,0.461806,0.5239,0.2504,0.0286,3.9882,10
45,3,6.3793,5.52e-05,1.507484,0.598564,0.413194,0.5241,0.2283,0.0252,3.9880,10
46,3,6.6207,5.00e-05,1.505975,0.610075,0.447917,0.5241,0.2391,0.0294,3.9878,10
47,3,6.8621,4.48e-05,1.493305,0.605086,0.416667,0.5242,0.2642,0.0296,3.9875,10
48,3,7.1034,3.96e-05,1.471104,0.618435,0.434028,0.5239,0.2632,0.0331,3.9870,10
49,3,7.3448,3.45e-05,1.485145,0.609244,0.385417,0.5237,0.2375,0.0304,3.9868,10
50,3,7.5862,2.97e-05,1.458484,0.618829,0.461806,0.5238,0.2368,0.0309,3.9865,10
51,3,7.8276,2.50e-05,1.476335,0.615240,0.458333,0.5237,0.2378,0.0329,3.9863,10
52,3,8.0690,2.06e-05,1.455061,0.632134,0.416667,0.5238,0.2516,0.0303,3.9862,10
53,3,8.3103,1.65e-05,1.442985,0.630821,0.430556,0.5238,0.2625,0.0329,3.9861,10
54,3,8.5517,1.28e-05,1.438885,0.642726,0.444444,0.5237,0.2219,0.0295,3.9862,10
55,3,8.7931,9.55e-06,1.477089,0.625350,0.465278,0.5237,0.2476,0.0309,3.9862,10
56,3,9.0345,6.70e-06,1.463409,0.623424,0.475694,0.5238,0.2486,0.0314,3.9862,10
57,3,9.2759,4.32e-06,1.420336,0.642770,0.451389,0.5238,0.2508,0.0316,3.9862,10
58,3,9.5172,2.45e-06,1.453205,0.625263,0.427083,0.5238,0.2379,0.0292,3.9861,10
59,3,9.7586,1.09e-06,1.411292,0.651523,0.472222,0.5238,0.2480,0.0310,3.9861,10
60,3,10.0000,1.00e-06,1.458454,0.623906,0.427083,0.5238,0.2616,0.0319,3.9861,10
61,4,10.0000,5.00e-05,1.417030,0.644608,0.423611,0.5238,0.2626,0.0319,3.9861,10
62,4,10.0000,4.97e-05,1.418078,0.632616,0.472222,0.5237,0.2605,0.0320,3.9861,10
63,4,10.0000,4.88e-05,1.404893,0.638655,0.468750,0.5237,0.2615,0.0311,3.9861,10
64,4,10.0000,4.73e-05,1.410892,0.636773,0.444444,0.5237,0.2594,0.0314,3.9861,10
65,4,10.0000,4.52e-05,1.413489,0.626576,0.430556,0.5235,0.2580,0.0321,3.9861,10
66,4,10.0000,4.27e-05,1.391508,0.647890,0.479167,0.5235,0.2579,0.0302,3.9861,10
67,4,10.0000,3.97e-05,1.390318,0.642332,0.468750,0.5236,0.2574,0.0303,3.9861,10
68,4,10.0000,3.63e-05,1.399635,0.652880,0.496528,0.5233,0.2564,0.0311,3.9861,10
69,4,10.0000,3.27e-05,1.394679,0.650516,0.458333,0.5235,0.2567,0.0319,3.9861,10
70,4,10.0000,2.89e-05,1.402295,0.644695,0.472222,0.5235,0.2575,0.0298,3.9861,10
71,4,10.0000,2.50e-05,1.397791,0.641850,0.468750,0.5234,0.2574,0.0306,3.9861,10
72,4,10.0000,2.11e-05,1.387307,0.652836,0.482639,0.5235,0.2576,0.0303,3.9861,10
73,4,10.0000,1.73e-05,1.388907,0.657913,0.500000,0.5237,0.2571,0.0306,3.9861,10
74,4,10.0000,1.37e-05,1.380388,0.660233,0.482639,0.5237,0.2571,0.0321,3.9861,10
75,4,10.0000,1.03e-05,1.393326,0.651479,0.479167,0.5237,0.2571,0.0309,3.9861,10
76,4,10.0000,7.32e-06,1.381780,0.656556,0.468750,0.5237,0.2574,0.0308,3.9861,10
77,4,10.0000,4.77e-06,1.383023,0.660277,0.482639,0.5236,0.2571,0.0307,3.9861,10
78,4,10.0000,2.72e-06,1.379966,0.653843,0.482639,0.5237,0.2565,0.0314,3.9861,10
79,4,10.0000,1.22e-06,1.379701,0.651523,0.472222,0.5237,0.2567,0.0317,3.9861,10
80,4,10.0000,1.00e-06,1.379192,0.658395,0.468750,0.5237,0.2567,0.0310,3.9861,10
1,1,0.6000,1.00e-03,2.536591,0.093312,0.138889,0.5195,0.0799,0.0104,8.0131,10
2,1,0.6000,1.00e-03,2.385242,0.155375,0.194444,0.5226,0.0916,0.0293,8.0092,10
3,1,0.6000,1.00e-03,2.233607,0.246936,0.263889,0.5226,0.1033,0.0445,8.0087,10
4,1,0.6000,1.00e-03,2.144830,0.303528,0.270833,0.5223,0.1014,0.0373,8.0109,10
5,1,0.6000,1.00e-03,2.051029,0.345720,0.309028,0.5206,0.1114,0.0723,8.0018,10
6,1,0.6000,1.00e-03,1.962295,0.400429,0.298611,0.5209,0.1132,0.0745,7.9982,10
7,1,0.6000,1.00e-03,1.973640,0.387605,0.309028,0.5196,0.1158,0.0622,8.0026,10
8,1,0.6000,1.00e-03,1.864243,0.432598,0.312500,0.5183,0.1190,0.0562,8.0072,10
9,1,0.6000,1.00e-03,1.828034,0.445553,0.357639,0.5185,0.1227,0.0636,8.0094,10
10,1,0.6000,1.00e-03,1.808677,0.458859,0.416667,0.5183,0.1145,0.0741,8.0032,10
11,1,0.6000,1.00e-03,1.763020,0.469407,0.375000,0.5182,0.1254,0.0760,8.0048,10
12,1,0.6000,1.00e-03,1.702692,0.497987,0.361111,0.5178,0.1109,0.0554,8.0110,10
